-1.0000000000000000,-0.009427731006565354
-0.9637659209042034,-0.009427731006565354
-0.9258851375364834,-0.01328392140195156
-0.8905297397266113,-0.017140111797337765
-0.8526489563588913,-0.02870868298349616
-0.8160308657700952,-0.03642106377426857
-0.7806754679602231,-0.03642106377426857
-0.749108148487123,-0.032564873378882364
-0.737743913476807,-0.0074996358088723625
-0.730167756803263,0.019493696958830853
-0.723854292908643,0.04841512492422706
-0.720066214571871,0.08119274328500947
-0.7188035217929469,0.1255389328319505
-0.722591600129719,0.1641008367858119
-0.7255671122800538,0.2066706793682116
-0.7270285622556603,0.24014455432816084
-0.7270285622556603,0.3361029958800157
-0.7204520373654311,0.4264824582718789
-0.7160676874386116,0.5202093081597372
-0.7124140624995954,0.6161677497115919
-0.7102218875361856,0.713241987095445
-0.7051068126215629,0.8092004286472999
-0.6663783882679911,0.9877277617670297
-0.5677305149145535,0.9910751492630246
-0.5494623902194724,0.8370953244472576
-0.5428858653292432,0.7935792869993236
-0.5443473153048497,0.7121261912634467
-0.54215514034144,0.6117045663835987
-0.5385015154024237,0.5179777164957404
-0.5385015154024237,0.42425086660788236
-0.539232240390227,0.33052401672002407
-0.5297328155487848,0.2356813710001675
-0.5034267159878681,0.057154037880437825
-0.4961194661098357,0.03037493791247825
-0.47858206640255796,0.0203327754244933
-0.4573910417562639,0.025911754584485136
-0.4362000171099699,0.018101183760496742
-0.4179318924148888,0.03818550873646642
-0.4077017425856434,0.10067007532837202
-0.3923565178417753,0.18547055856024341
-0.3828570930003332,0.2434919418241559
-0.379203468061317,0.3316398125520226
-0.37335766815889104,0.42425086660788236
-0.37043476820767807,0.5179777164957404
-0.36824259324426833,0.6139361580475953
-0.3660504182808586,0.7110103954314484
-0.3645889683052521,0.7958108786633202
-0.34705156859797426,0.9821487826070382
-0.24913442023233978,0.9788013951110432
-0.234519920476275,0.8326321411192644
-0.23013557054945555,0.7935792869993236
-0.22721267059824257,0.713241987095445
-0.22575122062263608,0.6072413830556054
-0.22355904565922635,0.5135145331677473
-0.22355904565922635,0.4220192749438858
-0.22063614570801338,0.33387140421601913
-0.22502049563483284,0.23456557516816945
-0.21186744585437445,0.18993374188823675
-0.20529092096414536,0.14083872528031116
-0.19798367108611292,0.09732268783237696
-0.19067642120808048,0.05157505872044621
-0.18190772135444144,0.018101183760496742
-0.1592552467325411,0.012522204600505349
